"ORIG_RT","ORIG_AMT","ORIG_TRM","OLTV","OCLTV","NUM_BO","DTI","CSCORE_B","NUM_UNIT","LAST_RT","Loan.Age","Adj.Month.To.Mat","CSCORE_MN","loan_month","first_month","cluster"
6.25,12.1756134380455,12,80,80,1,40,752,1,6.25,0.2,353,752,366,2,4
4.75,12.7367008965923,12,54,54,2,33,670,2,4.75,0.333333333333333,350,670,366,2,2
3.75,12.8505546541088,8,43,43,2,17,809,1,3.75,0.3,0,808,245,2,5
4.125,11.6952470217642,12,93,93,1,45,682,1,4.125,0.4,348,682,366,2,4
5.875,11.6868787720937,4,40,40,1,44,760,1,5.875,0.233333333333333,113,760,123,2,5
7,11.6082356447746,12,44,44,2,34,782,1,7,0.233333333333333,353,782,366,2,5
7.375,10.6213273456864,12,48,48,1,49,555,1,7.375,0.0666666666666667,358,555,366,2,5
6.875,12.0015054797889,12,71,71,1,49,671,1,6.875,0.266666666666667,351,671,366,2,4
5.75,11.9183905730784,6,45,45,2,28,725,1,5.75,0.333333333333333,170,725,184,2,5
5.625,12.1007121298723,12,72,72,2,23,740,1,5.625,0.266666666666667,346,740,366,2,2
7.875,11.5424842672118,8,41,41,2,38,617,1,7.875,0.333333333333333,230,617,245,2,5
8.125,10.7995755770928,12,95,95,1,37,671,1,8.125,0.5,344,671,366,2,4
6.75,11.5028751291167,12,97,97,1,57,697,1,6.75,0.166666666666667,356,697,366,2,4
3.75,11.289781913656,12,25,25,2,43,649,1,3.75,0.1,356,649,366,2,5
7.25,12.2548628096996,12,90,90,2,41,627,1,7.25,0.233333333333333,344,627,366,2,3
3.5,11.5327280922664,6,76,76,1,43,798,1,3.5,0.0333333333333333,178,798,184,2,1
6.375,12.2160229763833,12,73,73,1,14,793,1,6.375,0.366666666666667,349,793,366,2,4
6.625,11.9576112862317,6,63,63,1,51,727,1,6.625,0.3,171,727,184,2,1
3.875,11.7117763237154,4,31,31,2,21,813,1,3.875,0.233333333333333,112,813,123,2,5
4.875,11.9511803959014,12,95,95,1,38,782,1,4.875,0.0666666666666667,357,782,366,2,4
6.75,11.0821425488778,12,75,75,2,18,773,1,6.75,0.3,351,761,366,2,3
5.375,12.9287786283317,6,48,71,2,25,703,1,5.375,0.333333333333333,169,703,184,2,1
6.75,11.5711943730942,6,48,48,2,18,792,1,6.75,0.2,172,790,184,2,5
6.875,12.2876526325226,12,90,90,2,63,640,1,6.875,0.5,345,640,366,2,3
4.625,12.663497492569,12,79,79,2,24,766,1,4.625,0.0333333333333333,353,766,366,2,2
3,11.3385720778255,6,49,49,2,16,762,1,3,0.166666666666667,170,762,184,2,1
7.5,12.4722756863048,12,80,80,1,57,766,1,7.5,0.333333333333333,350,766,366,2,4
6.625,12.106252310248,12,72,72,2,48,679,1,6.625,0.266666666666667,351,662,366,2,3
6.5,11.6262541502772,12,80,80,1,36,683,1,6.5,0.233333333333333,333,683,365,1,4
6.375,11.4510500612521,12,75,75,2,26,671,1,6.375,0.333333333333333,348,659,366,2,3
5.75,11.7829526021833,12,68,68,2,8,719,1,5.75,0.266666666666667,346,719,366,2,3
6,11.7597855429018,6,74,74,2,37,693,1,6,0.366666666666667,166,693,184,2,1
4.125,11.4824662574855,12,77,77,1,34,814,1,4.125,0.2,353,814,366,2,4
6.875,12.1007121298723,12,50,50,1,49,749,1,6.875,0.166666666666667,354,749,366,2,5
6.25,11.5521461781235,11.7,80,80,4,41,782,1,6.25,0.266666666666667,342,782,357,2,3
5.25,11.3963916487143,12,62,62,1,41,793,1,5.25,0.0666666666666667,357,793,366,2,4
6.25,11.0020998412042,6,61,61,1,5,737,1,6.25,0.4,168,737,184,2,1
3.75,13.2707833825226,12,51,51,2,41,742,1,3.75,0.133333333333333,356,742,366,2,2
6.25,10.7363966754712,12,46,46,1,50,683,1,6.25,0.366666666666667,349,683,366,2,5
5.375,12.6346030265693,12,69,69,2,23,801,1,5.375,0.266666666666667,352,801,366,2,2
3.625,11.6439537273766,12,85,85,1,23,817,1,3.625,0.0666666666666667,356,817,366,2,4
6.125,11.8493977015914,12,55,55,2,30,743,1,6.125,0.4,347,743,366,2,5
6,12.4411447677097,12,60,60,2,25,790,1,6,0.366666666666667,349,790,366,2,2
8.125,11.7117763237154,12,93,93,1,40,577,1,8.125,0.233333333333333,354,577,366,2,4
3,11.2252433925184,6,38,38,2,33,698,1,3,0.2,174,698,184,2,5
5.875,11.8130300574206,6,78,78,2,5,769,1,5.875,0.1,177,767,184,2,1
8.75,11.982929094216,12,75,75,2,63,610,1,8.75,0.266666666666667,352,610,366,2,3
4.875,11.3963916487143,6,60,60,1,13,725,1,4.875,0.233333333333333,173,725,184,2,1
5.875,11.8775685785581,12,74,74,1,27,680,1,5.875,0.3,350,680,366,2,4
8,11.0666383623418,12,95,95,1,37,745,1,8,0.1,357,745,366,2,4
4.875,12.4874851049684,12,57,57,2,34,763,1,4.875,0.2,354,763,366,2,2
3.875,12.7308011744652,12,74,74,1,20,809,1,3.875,0.2,354,809,366,2,2
6.75,12.170445467887,12,95,95,2,57,643,1,6.75,0.166666666666667,355,641,366,2,3
4.375,11.7597855429018,12,95,95,2,33,774,1,4.375,0.1,356,744,366,2,2
5.5,11.3963916487143,8,14,14,1,33,789,1,5.5,0.1,237,789,245,2,5
4.625,12.0725412529057,12,97,97,2,40,712,1,4.625,0,360,712,366,2,2
2.875,12.6081988523728,6,72,95,1,42,745,1,2.875,0.0666666666666667,177,745,184,2,1
6.5,10.9150884642146,12,19,19,2,37,629,1,6.5,0.366666666666667,349,625,367,3,5
3.375,12.6854076022048,12,79,79,1,44,736,1,3.375,0.333333333333333,350,736,366,2,4
6.25,12.9408415007809,12,70,70,2,33,640,1,6.25,0.0666666666666667,358,620,366,2,2
4.5,12.3925522124728,12,92,92,2,26,691,1,4.5,0.133333333333333,356,691,366,2,2
6.875,11.7360690162844,6,49,49,2,39,760,1,6.875,0.1,177,760,184,2,5
8.375,12.0782392740203,12,80,80,2,19,659,1,8.375,0.133333333333333,0,659,366,2,3
7,12.3842188309136,12,90,90,1,36,674,1,7,0,360,674,367,3,4
6.125,11.8493977015914,12,75,75,2,18,771,1,6.125,0.0666666666666667,354,771,366,2,3
5.5,11.2515607008358,8,70,70,1,33,595,1,5.5,0.166666666666667,235,595,244,2,1
5.875,11.8277362048103,12,80,80,1,45,765,1,5.875,0.0666666666666667,358,765,366,2,4
5.625,11.2515607008358,12,47,47,2,10,795,1,5.625,0.233333333333333,352,787,366,2,5
8.5,11.289781913656,12,75,75,2,56,718,1,8.5,0.233333333333333,352,718,366,2,3
5.125,12.2356314477717,12,75,75,1,36,761,1,5.125,0.166666666666667,354,761,366,2,4
5.5,11.9381932003746,12,33,33,2,44,794,1,5.5,0.0333333333333333,358,794,366,2,5
4.5,13.1499785444373,12,75,75,1,29,808,1,4.5,0.133333333333333,355,808,366,2,2
4.625,12.2160229763833,12,80,80,1,31,775,1,4.625,0.0666666666666667,358,775,366,2,4
3.625,11.5327280922664,4,51,51,3,43,784,1,3.625,0.0333333333333333,119,778,123,2,1
5,11.9511803959014,12,66,66,2,20,645,1,5,0.3,349,645,366,2,2
3.5,12.2307652581205,12,75,75,1,32,742,1,3.5,0.4,340,742,366,2,4
6.875,11.1844213979982,12,66,66,2,36,766,1,6.875,0.366666666666667,349,763,366,2,3
4.25,12.2500895309469,12,95,95,1,34,778,1,4.25,0.266666666666667,351,778,366,2,4
5.625,11.2252433925184,12,80,80,1,15,777,1,5.625,0.233333333333333,353,777,365,1,4
5.125,12.0197430673387,12,90,90,2,25,794,1,5.125,0.233333333333333,353,794,366,2,2
3.375,12.7938593104323,6,60,60,1,39,780,1,3.375,0.2,174,780,184,2,1
6.5,12.4090134895269,12,63,63,1,46,719,2,6.5,0.266666666666667,352,719,366,2,4
7.75,11.5129254649702,12,95,95,1,34,715,1,7.75,0.366666666666667,349,715,366,2,4
4.25,12.5602444592508,12,95,95,1,42,758,1,4.25,0.266666666666667,351,758,366,2,4
6.5,11.6351430976945,12,90,90,2,39,733,1,6.5,0.366666666666667,349,733,366,2,3
3.75,11.2252433925184,12,41,41,1,27,720,1,3.75,0.1,354,720,366,2,5
6.625,10.3089526606443,12,65,65,1,26,664,1,6.625,0.2,345,664,366,2,4
4.75,12.4760997827432,8,53,53,2,22,797,1,4.75,0.366666666666667,229,797,245,2,5
5.375,11.8635823365834,12,79,79,1,30,803,1,5.375,0.4,347,803,366,2,4
5,11.4403547721354,12,52,52,1,43,695,1,5,0.1,357,695,366,2,5
4.25,12.3883942023241,12,72,72,2,48,764,1,4.25,0.2,353,738,367,3,2
5.5,12.4049235042753,12,80,80,2,31,761,1,5.5,0.2,354,761,366,2,2
8.375,12.4411447677097,12,75,75,2,24,767,1,8.375,0,360,765,366,2,3
3.875,12.3059179804999,8,80,81,2,40,805,1,3.875,0.1,237,718,245,2,2
5.625,11.9766594812024,12,75,75,2,48,746,1,5.625,0.4,347,746,365,1,3
5.25,12.2060726455302,12,65,65,2,25,783,1,5.25,0.166666666666667,355,783,366,2,2
4.375,11.9640010843304,6,53,53,1,34,676,1,4.375,0.366666666666667,169,676,184,2,1
4.25,11.7981044072039,8,77,77,1,40,722,1,4.25,0.366666666666667,228,722,245,2,1
4,10.9331069697173,12,80,80,1,31,802,1,4,0.0666666666666667,358,802,366,2,4
5.25,11.8130300574206,12,75,75,1,28,688,4,5.25,0,360,688,366,2,4
5.875,10.8197782844103,12,36,36,1,9,754,1,5.875,0.133333333333333,355,754,366,2,5
3.5,12.3327052964635,12,87,87,2,28,798,1,3.5,0.233333333333333,0,776,366,2,2
5.75,12.2258752728264,12,68,68,1,17,774,1,5.75,0.366666666666667,348,774,366,2,4
3.625,12.6666570528594,12,72,72,2,44,785,1,3.625,0.133333333333333,355,785,366,2,2
3.25,12.8346813049525,6,75,75,1,27,799,1,3.25,0.0666666666666667,177,799,185,3,1
6.125,11.8493977015914,12,80,80,2,36,784,1,6.125,0.2,352,633,366,2,3
3.875,12.9239124386805,12,79,79,2,38,706,1,3.875,0.366666666666667,349,656,366,2,2
6.875,12.3059179804999,12,80,80,2,35,673,1,6.875,0.3,349,673,366,2,3
3.75,11.3621025752356,12,63,63,1,27,690,1,3.75,0.133333333333333,356,690,366,2,4
3.75,12.2356314477717,8,80,80,1,38,793,1,3.75,0.133333333333333,233,793,245,2,1
4,12.6378550619557,12,77,77,1,26,751,1,4,0.5,345,751,366,2,4
7.125,11.5228757958234,12,80,80,1,39,722,1,7.125,0.233333333333333,353,722,366,2,4
6.625,12.0076217068063,12,80,90,1,38,813,1,6.625,0.133333333333333,355,813,366,2,4
5.265,11.0020998412042,8,76,76,2,36,795,1,5.265,0.0666666666666667,237,787,244,2,1
3.875,12.0317192583854,12,80,80,1,16,794,1,3.875,0.266666666666667,351,794,366,2,4
5.5,12.6115377536383,12,75,95,1,35,710,1,5.5,0.333333333333333,351,710,366,2,4
8,11.8913619006905,12,77,77,2,20,723,1,8,0.0666666666666667,358,723,366,2,3
6.375,11.6439537273766,12,80,87,2,32,798,1,6.375,0.0333333333333333,358,796,366,2,3
4.125,12.5389670608035,12,85,85,2,29,764,1,4.125,0.0666666666666667,357,764,366,2,2
4.9,11.9117015849276,12,90,90,1,40,702,1,4.9,0.466666666666667,340,702,366,2,4
5.75,12.5425448821514,6,66,79,2,29,748,1,5.75,0.333333333333333,169,748,183,1,1
4.75,12.3842188309136,12,67,67,2,22,778,1,4.75,0.3,351,778,366,2,2
7.625,11.8775685785581,12,80,95,1,49,753,1,7.625,0.4,345,753,366,2,4
3.25,11.982929094216,12,80,80,2,38,785,1,3.25,0.433333333333333,346,756,366,2,2
7.5,10.7363966754712,12,80,80,1,41,693,1,7.5,0.4,347,693,366,2,4
6.25,13.1881511179423,12,79,79,2,58,751,2,6.25,0.366666666666667,349,751,366,2,2
5.25,12.9091701569433,12,79,79,2,32,666,1,5.25,0.3,349,666,366,2,2
4.625,12.5810785461536,12,75,75,1,42,798,1,4.625,0.4,347,798,366,2,4
3.875,10.5966347330961,6,75,75,2,42,707,1,3.875,0.133333333333333,176,707,184,2,1
3.875,11.9576112862317,12,85,85,1,35,736,1,3.875,0.166666666666667,355,736,366,2,4
7.25,12.1600287070288,12,80,80,2,42,671,1,7.25,0.4,348,671,366,2,3
7.125,12.4371843664936,12,80,80,2,26,779,1,7.125,0.366666666666667,331,779,366,2,3
6.125,12.0895388292742,12,80,80,1,31,778,1,6.125,0.333333333333333,349,778,366,2,4
3.25,12.6884987947745,6,60,60,2,16,809,1,3.25,0.0666666666666667,178,809,184,2,1
6,12.4874851049684,6,47,47,1,46,729,1,6,0.4,0,729,184,2,5
3,12.594730635322,6,64,64,2,40,741,1,3,0.133333333333333,176,721,184,2,1
6.375,12.2596134124582,12,97,97,1,46,794,1,6.375,0.333333333333333,350,794,366,2,4
4.75,11.8981878657609,12,75,75,2,28,684,1,4.75,0.133333333333333,356,684,366,2,2
5.75,12.4171436156101,12,74,74,2,46,782,1,5.75,0.333333333333333,349,699,366,2,2
7.875,12.2307652581205,12,95,95,2,33,707,1,7.875,0.0666666666666667,357,707,366,2,3
4.375,11.3736633976367,6,38,38,1,49,716,1,4.375,0.266666666666667,172,716,184,2,5
4.25,12.672946381767,12,76,76,1,42,790,1,4.25,0.3,350,790,366,2,4
6,11.7905572015685,12,80,80,2,12,779,1,6,0.166666666666667,354,730,366,2,3
7,11.4927227576527,11.4333333333333,50,50,1,40,696,1,7,0.366666666666667,332,696,349,2,5
5.625,12.2548628096996,12,70,70,2,42,747,1,5.625,0.2,0,682,366,2,2
5.25,11.8913619006905,12,69,69,2,35,731,1,5.25,0.233333333333333,334,731,366,2,2
3.875,12.3925522124728,6,30,30,1,19,794,1,3.875,0,179,794,184,2,5
5.625,10.5713169251118,6,25,25,2,33,816,1,5.625,0.266666666666667,166,813,184,2,5
3.625,12.4490188241406,12,57,57,1,30,794,1,3.625,0.0333333333333333,358,794,366,2,4
4.125,11.4295438560312,12,90,90,1,43,799,1,4.125,0.0333333333333333,356,799,366,2,4
3.75,13.0710700830168,12,71,71,1,38,738,1,3.75,0.233333333333333,352,738,367,3,2
5.5,12.7367008965923,12,63,63,2,24,768,1,5.5,0.2,353,768,366,2,2
5.5,12.0668105781967,6,80,80,2,24,685,1,5.5,0.4,168,647,184,2,1
6.75,12.7483969363555,12,80,80,1,23,743,1,6.75,0.1,357,743,367,3,4
4.5,11.7675676833438,12,95,95,1,31,718,1,4.5,0.166666666666667,354,718,366,2,4
6,12.5245263766487,12,95,95,2,25,783,1,6,0.266666666666667,342,783,365,1,2
5.875,11.8130300574206,12,79,94,1,34,760,1,5.875,0.1,356,760,366,2,4
6.25,11.6172854802945,12,47,47,1,10,772,1,6.25,0.366666666666667,346,772,366,2,5
5.375,11.5129254649702,6,29,29,2,10,628,1,5.375,0.4,168,628,183,1,5
4.875,11.9049675527463,12,44,44,1,45,797,1,4.875,0.233333333333333,353,797,366,2,5
5.75,12.5845090812504,12,73,73,2,61,785,1,5.75,0.4,343,710,366,2,2
6.5,12.0317192583854,12,95,95,2,32,638,1,6.5,0.133333333333333,356,638,366,2,3
4.875,12.757080058929,12,59,73,2,16,797,1,4.875,0.166666666666667,354,797,366,2,2
6.75,11.4616321705827,12,80,80,2,45,804,1,6.75,0.0666666666666667,358,804,366,2,3
4.5,12.3194013308372,12,95,95,2,21,809,1,4.5,0.233333333333333,353,736,366,2,2
7.75,11.0666383623418,12,73,73,1,38,609,1,7.75,0.333333333333333,350,609,366,2,4
5.875,11.0974100210086,6,51,51,1,37,672,1,5.875,0.0333333333333333,179,672,184,2,5
5.5,12.2548628096996,8,66,66,2,38,750,1,5.5,0.2,234,749,246,3,1
3.5,10.77895628989,12,33,33,2,45,780,1,3.5,0.166666666666667,355,780,366,2,5
6.75,12.5245263766487,12,73,73,1,11,726,1,6.75,0.3,351,726,366,2,4
4.25,11.47210347045,6,80,80,2,37,800,1,4.25,0.3,165,793,184,2,1
4.75,11.5129254649702,12,22,22,2,21,797,1,4.75,0.233333333333333,353,797,366,2,5
4.625,11.9640010843304,12,48,48,2,28,788,1,4.625,0.4,348,788,366,2,5
7,12.5845090812504,6,80,80,1,39,660,2,7,0.166666666666667,175,660,184,2,4
5.625,11.7360690162844,12,80,80,1,17,650,1,5.625,0.366666666666667,347,650,366,2,4
4,12.8557902681628,12,58,94,2,19,788,1,4,0.1,357,788,366,2,2
2.875,12.1547793511426,6,63,74,2,44,793,1,2.875,0.1,177,793,184,2,1
4.625,12.6854076022048,12,95,95,2,42,722,1,4.625,0.166666666666667,354,652,366,2,2
4.625,12.9668784745639,12,75,80,2,39,696,1,4.625,0.233333333333333,352,696,366,2,2
4.85,11.6784399034478,6,89,89,1,24,707,1,4.85,0.266666666666667,172,707,184,2,1
6.875,12.2830336866663,12,80,80,2,23,624,1,6.875,0.333333333333333,350,611,366,2,3
5.875,11.1562505210315,12,71,71,1,48,718,1,5.875,0.266666666666667,352,718,366,2,4
6,12.9408415007809,12,53,53,2,45,714,1,6,0.3,348,714,366,2,2
6.375,10.8967393255464,12,80,80,2,38,674,1,6.375,0.4,346,674,366,2,3
6.75,12.2209612580239,12,45,45,2,29,801,1,6.75,0.266666666666667,352,801,366,2,5
3.125,12.6666570528594,6,60,60,1,38,804,1,3.125,0.133333333333333,176,804,184,2,1
3.875,12.5532021766254,12,56,56,2,33,794,1,3.875,0.2,354,794,366,2,2
6.125,11.8493977015914,12,43,43,2,63,805,1,6.125,-0.0333333333333333,360,805,366,2,5
7,12.2307652581205,12,78,78,2,40,770,1,7,0.266666666666667,352,770,366,2,3
4,11.4510500612521,8,65,65,2,20,810,1,4,0.233333333333333,233,809,244,2,1
5.99,11.6613454700885,6,79,79,1,26,656,1,5.99,0.166666666666667,175,656,184,2,1
3.625,12.8866410438833,12,70,70,2,43,729,1,3.625,0.166666666666667,355,729,366,2,2
4,11.2515607008358,12,80,80,1,12,819,1,4,0.266666666666667,352,819,366,2,4
5.5,12.3925522124728,12,72,72,2,45,786,1,5.5,0.0333333333333333,359,786,366,2,2
6.25,10.9150884642146,12,24,24,1,52,641,1,6.25,0.133333333333333,356,641,366,2,5
6.125,11.3963916487143,8,72,72,2,20,745,1,6.125,0.366666666666667,229,745,245,2,1
7.25,11.289781913656,12,67,67,1,45,720,1,7.25,0.333333333333333,350,720,367,3,4
5.75,11.3621025752356,12,85,85,1,51,688,1,5.75,0.266666666666667,352,688,366,2,4
3,12.0951410848229,6,73,73,2,39,807,1,3,0.0333333333333333,179,799,184,2,1
4.5,11.3504065354725,12,85,85,1,43,681,1,4.5,0.1,356,681,366,2,4
6.625,11.5711943730942,12,64,64,1,24,605,1,6.625,0.1,357,605,366,2,4
6.375,12.7007688873663,12,80,88,1,38,690,1,6.375,0.366666666666667,349,690,366,2,4
4.5,12.2060726455302,12,80,80,2,22,812,1,4.5,0.1,357,812,366,2,2
4.58,12.7826860098342,12,69,69,1,41,747,1,4.58,0.266666666666667,351,747,366,2,4
3.25,12.3630763943398,6,51,51,2,14,807,1,3.25,0.0666666666666667,178,798,184,2,1
5.5,12.5061772379805,12,62,62,2,58,743,1,5.5,0.3,351,743,366,2,2
2.875,11.2772031314492,6,38,38,1,40,820,1,2.875,0.2,170,820,184,2,5
5.875,11.6952470217642,12,76,76,1,40,643,1,5.875,0.366666666666667,349,643,366,2,4
5,11.9576112862317,12,85,85,2,40,786,1,5,0.166666666666667,354,786,367,3,3
5.875,11.3022044336546,12,41,41,1,13,694,1,5.875,0.266666666666667,349,694,366,2,5
4.25,11.2384886192685,12,61,61,1,27,732,1,4.25,0.333333333333333,345,732,366,2,4
3.375,11.1272629841582,4,13,13,2,21,794,1,3.375,0.466666666666667,104,794,123,2,5
5.75,11.6613454700885,12,61,61,1,31,590,1,5.75,0,360,590,366,2,4
5.75,10.6454248972655,6,75,75,1,27,756,1,5.75,0.133333333333333,175,756,184,2,1
3.75,11.6439537273766,12,95,95,1,31,806,1,3.75,0.266666666666667,352,806,366,2,4
7,12.1652506510099,12,80,80,2,16,622,1,7,0.3,346,622,366,2,3
4.75,11.8350089641393,6,87,87,2,31,765,1,4.75,0.233333333333333,172,754,184,2,1
3.875,12.8049091466189,12,78,78,1,33,790,1,3.875,0.133333333333333,0,790,366,2,4
6.875,11.6699292137799,12,66,66,2,27,761,1,6.875,0.1,356,750,366,2,3
3.375,11.7905572015685,12,90,90,2,24,795,1,3.375,0.0333333333333333,358,795,366,2,2
6.25,12.6854076022048,12,68,82,2,49,646,1,6.25,0.0666666666666667,358,646,366,2,2
5.625,11.6082356447746,12,80,85,1,23,758,1,5.625,0.0333333333333333,359,758,366,2,4
6.125,12.1807548375459,12,57,57,1,51,670,2,6.125,0.3,350,670,366,2,4
4,12.9384405392434,12,67,67,1,34,703,1,4,0.333333333333333,348,703,366,2,2
5.875,12.6854076022048,12,67,67,2,34,710,1,5.875,0.233333333333333,353,710,366,2,2
5.25,12.2060726455302,12,52,52,1,41,727,1,5.25,0.333333333333333,349,727,366,2,5
6,11.8204101647182,12,92,92,1,39,640,1,6,0,359,640,366,2,4
3.25,12.8815648908514,6,53,73,1,32,750,1,3.25,0.0666666666666667,177,750,184,2,1
3.75,11.9183905730784,12,34,34,2,34,763,1,3.75,0.0333333333333333,359,763,366,2,5
5.875,11.47210347045,12,80,80,1,15,792,1,5.875,0.3,345,792,366,2,4
6.1,12.0610468734799,12,90,90,2,54,659,1,6.1,0.3,351,659,366,2,3
6.625,10.6213273456864,6,75,75,1,31,627,1,6.625,0.166666666666667,175,627,184,2,1
3.75,12.1226910365911,12,77,77,1,38,786,1,3.75,0,360,786,366,2,4
7.375,11.4824662574855,12,95,95,2,39,716,1,7.375,0.3,350,716,366,2,3
6.375,11.3385720778255,12,67,67,1,33,758,1,6.375,0.366666666666667,349,758,366,2,4
4.9,12.2209612580239,12,75,75,1,44,694,1,4.9,0.0666666666666667,357,694,366,2,4
5.625,11.7280368445872,6,80,80,1,38,680,1,5.625,0.366666666666667,165,680,184,2,1
7.25,11.2118203721863,12,80,80,1,40,683,1,7.25,0.266666666666667,352,683,366,2,4
5,12.1226910365911,12,75,75,2,47,733,1,5,0.0666666666666667,358,733,366,2,2
7.25,11.5424842672118,12,68,68,2,38,790,1,7.25,0.3,351,690,366,2,3
3.5,11.7440371859336,4,92,92,1,40,747,1,3.5,-0.0333333333333333,120,747,123,2,1
2.75,12.3327052964635,6,97,97,2,19,773,1,2.75,0.266666666666667,172,773,184,2,1
5.875,12.0610468734799,12,80,80,1,47,712,1,5.875,0.266666666666667,352,712,366,2,4
5.125,12.5707157591181,12,80,95,2,47,744,1,5.125,0.0666666666666667,358,744,366,2,2
6.875,12.1007121298723,12,80,80,1,24,676,1,6.875,0.0666666666666667,357,676,366,2,4
4.5,12.1117619660589,12,95,95,2,28,734,1,4.5,0.333333333333333,349,734,366,2,2
7.5,12.2500895309469,12,95,95,2,61,609,1,7.5,0.166666666666667,355,609,366,2,3
3.75,11.4927227576527,6,55,55,2,13,752,1,3.75,0.133333333333333,176,752,184,2,1
5.25,11.4295438560312,12,80,80,1,38,796,1,5.25,0.266666666666667,347,796,366,2,4
5,11.805595078933,6,69,69,1,24,770,1,5,0.233333333333333,173,770,184,2,1
5.25,11.8635823365834,6,85,85,1,46,701,1,5.25,0,180,701,184,2,1
6.499,12.3282902782544,12,80,80,1,37,793,1,6.499,0.1,356,793,366,2,4
4.75,11.5617156291397,6,70,70,2,37,748,1,4.75,0,180,748,184,2,1
7,12.2404740722475,11.6333333333333,68,68,1,53,622,1,7,-0.0333333333333333,349,622,355,2,4
3.875,12.6760762747759,12,85,85,1,42,774,1,3.875,0.133333333333333,356,774,366,2,4
3.125,12.6115377536383,6,58,58,1,44,801,1,3.125,0.3,0,801,184,2,1
4.375,10.8197782844103,6,37,37,2,13,792,1,4.375,0.333333333333333,169,792,184,2,5
3.625,11.6439537273766,12,95,95,2,37,745,1,3.625,0.266666666666667,351,745,366,2,2
2.875,11.3504065354725,6,80,80,1,18,775,1,2.875,0.0666666666666667,177,775,184,2,1
5.75,12.3238556811866,8,64,64,1,27,704,2,5.75,0.266666666666667,227,704,245,2,1
5.375,12.8131171270367,12,80,80,2,32,726,1,5.375,0.133333333333333,356,726,366,2,2
6,11.7597855429018,12,89,89,2,53,725,1,6,-0.0333333333333333,360,725,366,2,3
4.375,11.0974100210086,12,50,50,1,39,703,1,4.375,0,360,703,366,2,5
7,11.0508900053737,12,90,90,1,45,660,2,7,0.0666666666666667,0,660,366,2,4
4.25,11.2384886192685,12,45,45,1,37,745,1,4.25,0.133333333333333,356,745,366,2,5
4.99,11.9316357998284,12,95,95,2,40,755,1,4.99,0.166666666666667,354,755,366,2,3
5.375,11.4075649493124,6,70,70,2,9,795,1,5.375,0.0333333333333333,179,795,184,2,1
7.375,12.0725412529057,12,97,97,2,34,662,1,7.375,0.366666666666667,348,662,366,2,3
4.625,11.9183905730784,12,80,80,2,48,781,1,4.625,0,360,701,366,2,2
7.125,11.7280368445872,12,80,90,2,25,749,1,7.125,0.0666666666666667,357,749,366,2,3
3.375,13.1082644530248,12,76,76,2,43,805,1,3.375,0.4,348,788,366,2,2
3.75,12.1335019526953,6,75,75,2,32,644,1,3.75,0.233333333333333,173,623,184,2,1
4.875,11.9183905730784,12,70,70,1,2,790,1,4.875,0.133333333333333,356,790,366,2,4
7.375,12.2258752728264,12,80,80,1,25,737,1,7.375,0.0666666666666667,358,737,366,2,4
5.75,12.6603279178078,12,80,80,1,35,716,1,5.75,0.266666666666667,351,716,366,2,4
6.375,11.3385720778255,12,68,68,1,40,772,1,6.375,0,359,772,366,2,4
5.25,11.7035458245789,4,63,63,1,45,795,1,5.25,0.266666666666667,112,795,122,1,1
4.875,11.9117015849276,12,68,68,2,26,786,1,4.875,0.166666666666667,355,786,366,2,2
8.75,11.4510500612521,12,80,80,2,52,638,1,8.75,0.166666666666667,355,615,366,2,3
4.125,11.418614785499,12,80,80,2,37,813,1,4.125,0.133333333333333,356,810,366,2,3
4.75,11.9381932003746,12,51,51,2,32,809,3,4.75,0.233333333333333,353,809,366,2,5
6.75,12.4371843664936,6,70,70,2,39,771,1,6.75,0.233333333333333,173,771,184,2,1
5.5,12.7599577587566,12,44,44,2,12,720,1,5.5,0.333333333333333,329,720,366,2,5
5.25,11.2384886192685,4,80,80,2,32,777,1,5.25,0.233333333333333,113,759,123,2,1
5.875,11.6526874073454,12,58,58,1,45,739,1,5.875,0.166666666666667,354,739,366,2,4
4.875,11.7597855429018,12,80,80,1,35,705,1,4.875,0.3,351,705,366,2,4
5.5,11.8844890214027,8,51,59,2,27,701,1,5.5,0.366666666666667,228,701,245,2,5
3.625,12.829333698626,12,75,75,2,36,764,1,3.625,0.233333333333333,353,764,366,2,2
4.75,11.4616321705827,10,80,80,2,41,773,1,4.75,0.366666666666667,289,773,305,2,3
3.375,12.5172270741671,12,80,80,1,47,754,1,3.375,0.0666666666666667,357,754,366,2,4
6.25,12.6115377536383,12,36,36,2,21,798,1,6.25,0.0666666666666667,358,798,366,2,5
5.375,11.5521461781235,12,80,80,2,42,799,1,5.375,0.0666666666666667,357,796,366,2,3
4.625,10.9508065468167,8,75,75,1,46,711,2,4.625,0.333333333333333,230,711,245,2,4
3.5,12.8609986132699,12,77,77,1,31,762,1,3.5,0.1,357,762,366,2,2
4.375,11.2515607008358,12,42,42,2,22,674,1,4.375,0.266666666666667,351,674,366,2,5
6.25,11.6784399034478,12,70,70,2,45,664,1,6.25,0.233333333333333,352,664,367,3,3
6,11.3850920934603,6,80,80,2,33,721,1,6,0.166666666666667,175,696,184,2,1
5.875,12.4292161968444,6,63,63,2,45,732,1,5.875,0.0333333333333333,179,732,184,2,1
